"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist","point_mean_dist","point_mean_area","point_density","shr_m_area","shr_med_area","shr_m_density","shr_med_density"
"1467","paradise_canyon","PC096","6/6/2025",1,3.07,1.24,5.05,4.77,3.5325,12.47855625,0.0801374758398032,9.111,10.874,0.192,0.092
"1468","paradise_canyon","PC096","6/6/2025",2,2.96,0.69,2.33,3.45,2.3575,5.55780625,0.179927107030764,9.111,10.874,0.192,0.092
"1469","paradise_canyon","PC096","6/6/2025",3,1.98,1,0.92,1.53,1.3575,1.84280625,0.542650644906376,9.111,10.874,0.192,0.092
"1470","paradise_canyon","PC096","6/6/2025",4,2.32,5.05,2.97,5.05,3.8475,14.80325625,0.0675527048314117,9.111,10.874,0.192,0.092
"1471","paradise_canyon","PC096","6/6/2025",5,1.54,1.55,5.05,5.05,3.2975,10.87350625,0.0919666551899945,9.111,10.874,0.192,0.092
"1472","turkey_farm","TF101","6/7/2025",1,5.05,5.05,5.05,1.89,4.26,18.1476,0.0551037051731358,7.063,5.119,0.278,0.195
"1473","turkey_farm","TF101","6/7/2025",2,3.79,1.38,5.05,1.09,2.8275,7.99475625,0.125081987333885,7.063,5.119,0.278,0.195
"1474","turkey_farm","TF101","6/7/2025",3,1.5,2.02,0.66,1.04,1.305,1.703025,0.587190440539628,7.063,5.119,0.278,0.195
"1475","turkey_farm","TF101","6/7/2025",4,1.89,1.25,1.21,4.7,2.2625,5.11890625,0.195354232166295,7.063,5.119,0.278,0.195
"1476","turkey_farm","TF101","6/7/2025",5,1.17,2.55,1.7,0.71,1.5325,2.34855625,0.42579350611679,7.063,5.119,0.278,0.195
"1477","turkey_farm","TF049","6/7/2025",1,1.97,7.44,1.31,0.65,2.8425,8.07980625,0.123765344001906,2.99,1.684,0.511,0.594
"1478","turkey_farm","TF049","6/7/2025",2,0.87,1,1.47,1.85,1.2975,1.68350625,0.59399838877937,2.99,1.684,0.511,0.594
"1479","turkey_farm","TF049","6/7/2025",3,1.79,1.28,0.6,1.51,1.295,1.677025,0.596294032587469,2.99,1.684,0.511,0.594
"1480","turkey_farm","TF049","6/7/2025",4,1.94,0.77,0.75,1.02,1.12,1.2544,0.79719387755102,2.99,1.684,0.511,0.594
"1481","turkey_farm","TF049","6/7/2025",5,1.51,0.91,0.95,2.64,1.5025,2.25750625,0.442966658453327,2.99,1.684,0.511,0.594
"1482","turkey_farm","TF124","6/7/2025",1,1.15,0.82,1.02,2.85,1.46,2.1316,0.469131169074873,3.12,3.294,0.34,0.304
"1483","turkey_farm","TF124","6/7/2025",2,1.22,2.78,2.53,1.24,1.9425,3.77330625,0.265019570038875,3.12,3.294,0.34,0.304
"1484","turkey_farm","TF124","6/7/2025",3,1.37,2.29,1.35,2.95,1.99,3.9601,0.252518875785965,3.12,3.294,0.34,0.304
"1485","turkey_farm","TF124","6/7/2025",4,1.95,1.35,1.76,1.19,1.5625,2.44140625,0.4096,3.12,3.294,0.34,0.304
"1486","turkey_farm","TF124","6/7/2025",5,1.38,0.94,2.91,2.03,1.815,3.294225,0.303561535717809,3.12,3.294,0.34,0.304
"1487","turkey_farm","TF104","6/7/2025",1,2.74,1.94,1.15,2.2,2.0075,4.03005625,0.24813549438671,12.02,10.709,0.12,0.093
"1488","turkey_farm","TF104","6/7/2025",2,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,12.02,10.709,0.12,0.093
"1489","turkey_farm","TF104","6/7/2025",3,2.48,3.01,2.64,2.62,2.6875,7.22265625,0.138453217955652,12.02,10.709,0.12,0.093
"1490","turkey_farm","TF104","6/7/2025",4,5.05,1.18,2.94,5.05,3.555,12.638025,0.07912628753306,12.02,10.709,0.12,0.093
"1491","turkey_farm","TF104","6/7/2025",5,3.61,1.63,2.8,5.05,3.2725,10.70925625,0.0933771661314015,12.02,10.709,0.12,0.093
"1492","sun_river","SR055","6/7/2025",1,1.24,1.73,1.76,0.55,1.32,1.7424,0.573921028466483,3.72,1.789,0.658,0.559
"1493","sun_river","SR055","6/7/2025",2,0.93,0.44,1.25,0.45,0.7675,0.58905625,1.69763074409278,3.72,1.789,0.658,0.559
"1494","sun_river","SR055","6/7/2025",3,0.66,1.18,3.02,1.67,1.6325,2.66505625,0.375226601689927,3.72,1.789,0.658,0.559
"1495","sun_river","SR055","6/7/2025",4,1.17,2.9,0.7,0.58,1.3375,1.78890625,0.559000786094856,3.72,1.789,0.658,0.559
"1496","sun_river","SR055","6/7/2025",5,1.52,2.13,5.05,5.05,3.4375,11.81640625,0.0846280991735537,3.72,1.789,0.658,0.559
"1497","sun_river","SR045","6/7/2025",1,2.09,1.9,1.16,1.26,1.6025,2.56800625,0.389407151949104,5.03,4.807,0.356,0.208
"1498","sun_river","SR045","6/7/2025",2,2.37,2.21,2.42,1.77,2.1925,4.80705625,0.208027522041166,5.03,4.807,0.356,0.208
"1499","sun_river","SR045","6/7/2025",3,3.82,1.57,4.42,1.09,2.725,7.425625,0.13466879892265,5.03,4.807,0.356,0.208
"1500","sun_river","SR045","6/7/2025",4,4.73,1.92,2.13,3.41,3.0475,9.28725625,0.107674427525352,5.03,4.807,0.356,0.208
"1501","sun_river","SR045","6/7/2025",5,0.54,0.7,1.88,1,1.03,1.0609,0.942595909133754,5.03,4.807,0.356,0.208
"1502","cove_wash","CW103","6/8/2025",1,0.79,1.7,1.49,1.21,1.2975,1.68350625,0.593998388779371,4.991,5.629,0.507,0.178
"1503","cove_wash","CW103","6/8/2025",2,1.31,3.41,4.44,3.39,3.1375,9.84390625,0.101585689116046,4.991,5.629,0.507,0.178
"1504","cove_wash","CW103","6/8/2025",3,1.27,1.94,4.56,2.92,2.6725,7.14225625,0.140011778490866,4.991,5.629,0.507,0.178
"1505","cove_wash","CW103","6/8/2025",4,2.52,3.85,0.79,2.33,2.3725,5.62875625,0.177659140951431,4.991,5.629,0.507,0.178
"1506","cove_wash","CW103","6/8/2025",5,0.95,0.79,0.99,0.51,0.81,0.6561,1.52415790275873,4.991,5.629,0.507,0.178
"1507","cove_wash","CW039","6/8/2025",1,1.13,1.29,1.46,3.51,1.8475,3.41325625,0.292975366264985,5.93,5.198,0.196,0.192
"1508","cove_wash","CW039","6/8/2025",2,1.16,3.54,3.23,2.91,2.71,7.3441,0.136163723260849,5.93,5.198,0.196,0.192
"1509","cove_wash","CW039","6/8/2025",3,4.41,2.75,2.47,2.87,3.125,9.765625,0.1024,5.93,5.198,0.196,0.192
"1510","cove_wash","CW039","6/8/2025",4,1.65,2.06,2.1,2.12,1.9825,3.93030625,0.254433099201875,5.93,5.198,0.196,0.192
"1511","cove_wash","CW039","6/8/2025",5,3.19,2.15,1.2,2.58,2.28,5.1984,0.192366882117575,5.93,5.198,0.196,0.192
"1512","cove_wash","CW010","6/8/2025",1,2,0.89,2.21,1.45,1.6375,2.68140625,0.372938639939398,2.03,1.898,0.558,0.527
"1513","cove_wash","CW010","6/8/2025",2,0.83,1.04,3.23,1.77,1.7175,2.94980625,0.339005316027112,2.03,1.898,0.558,0.527
"1514","cove_wash","CW010","6/8/2025",3,1.02,1.1,1.89,0.85,1.215,1.476225,0.677403512337211,2.03,1.898,0.558,0.527
"1515","cove_wash","CW010","6/8/2025",4,0.95,1.14,0.96,1.23,1.07,1.1449,0.873438728273212,2.03,1.898,0.558,0.527
"1516","cove_wash","CW010","6/8/2025",5,1.03,2.17,1.19,1.12,1.3775,1.89750625,0.527007486800109,2.03,1.898,0.558,0.527
"1517","fort_pearce","NFP064","6/9/2025",1,2,1.28,0.74,1.23,1.3125,1.72265625,0.580498866213152,10.631,4.358,0.422,0.229
"1518","fort_pearce","NFP064","6/9/2025",2,0.45,1.29,1.15,0.74,0.9075,0.82355625,1.21424614287124,10.631,4.358,0.422,0.229
"1519","fort_pearce","NFP064","6/9/2025",3,1.2,3.22,2.62,1.31,2.0875,4.35765625,0.229481157445588,10.631,4.358,0.422,0.229
"1520","fort_pearce","NFP064","6/9/2025",4,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,10.631,4.358,0.422,0.229
"1521","fort_pearce","NFP064","6/9/2025",5,5.05,3.07,5.05,5.05,4.555,20.748025,0.048197358543765,10.631,4.358,0.422,0.229
"1522","fort_pearce","NFP066","6/9/2025",1,1,1,1.45,0.9,1.0875,1.18265625,0.845554234377065,1.547,1.183,1.044,0.846
"1523","fort_pearce","NFP066","6/9/2025",2,0.76,0.68,0.7,0.58,0.68,0.4624,2.16262975778547,1.547,1.183,1.044,0.846
"1524","fort_pearce","NFP066","6/9/2025",3,0.78,3.7,1.41,1.89,1.945,3.783025,0.264338723640473,1.547,1.183,1.044,0.846
"1525","fort_pearce","NFP066","6/9/2025",4,0.68,0.51,0.8,1.52,0.8775,0.77000625,1.29869075738022,1.547,1.183,1.044,0.846
"1526","fort_pearce","NFP066","6/9/2025",5,0.65,0.71,2,1.6,1.24,1.5376,0.650364203954214,1.547,1.183,1.044,0.846
"1527","fort_pearce","FP112","6/9/2025",1,0.53,1.76,0.73,1.14,1.04,1.0816,0.924556213017751,1.921,1.051,1.156,0.952
"1528","fort_pearce","FP112","6/9/2025",2,3.88,2.87,1.83,1.53,2.5275,6.38825625,0.156537239720151,1.921,1.051,1.156,0.952
"1529","fort_pearce","FP112","6/9/2025",3,0.55,0.57,1.04,0.59,0.6875,0.47265625,2.11570247933884,1.921,1.051,1.156,0.952
"1530","fort_pearce","FP112","6/9/2025",4,0.72,0.96,0.61,1.81,1.025,1.050625,0.951814396192742,1.921,1.051,1.156,0.952
"1531","fort_pearce","FP112","6/9/2025",5,0.46,1.04,1.04,0.59,0.7825,0.61230625,1.63316967612204,1.921,1.051,1.156,0.952
"1532","fort_pearce","NFP072","6/9/2025",1,1.71,0.41,0.79,1.29,1.05,1.1025,0.90702947845805,4.481,1.102,0.98,0.907
"1533","fort_pearce","NFP072","6/9/2025",2,5.05,5.05,0.73,5.05,3.97,15.7609,0.063448153341497,4.481,1.102,0.98,0.907
"1534","fort_pearce","NFP072","6/9/2025",3,0.49,0.92,1.14,0.67,0.805,0.648025,1.54315034142201,4.481,1.102,0.98,0.907
"1535","fort_pearce","NFP072","6/9/2025",4,0.76,0.65,0.6,0.71,0.68,0.4624,2.16262975778547,4.481,1.102,0.98,0.907
"1536","fort_pearce","NFP072","6/9/2025",5,1.46,1.46,2.78,2.72,2.105,4.431025,0.225681416827935,4.481,1.102,0.98,0.907
"1537","cove_wash","CW142","6/10/2025",1,1.61,1.22,5.05,2.69,2.6425,6.98280625,0.143208899717073,3.441,2.568,0.537,0.389
"1538","cove_wash","CW142","6/10/2025",2,1.76,1.07,1.63,4.41,2.2175,4.91730625,0.203363376035406,3.441,2.568,0.537,0.389
"1539","cove_wash","CW142","6/10/2025",3,2.67,0.93,0.91,1.22,1.4325,2.05205625,0.487316076252783,3.441,2.568,0.537,0.389
"1540","cove_wash","CW142","6/10/2025",4,1.21,0.88,0.46,0.76,0.8275,0.68475625,1.46037367311361,3.441,2.568,0.537,0.389
"1541","cove_wash","CW142","6/10/2025",5,1.27,0.68,2.03,2.43,1.6025,2.56800625,0.389407151949104,3.441,2.568,0.537,0.389
"1542","cove_wash","CW022","6/10/2025",1,1.05,1.51,1.27,3.54,1.8425,3.39480625,0.294567620758917,5.26,4.807,0.324,0.208
"1543","cove_wash","CW022","6/10/2025",2,1.1,3.91,3.12,3.04,2.7925,7.79805625,0.128237084722234,5.26,4.807,0.324,0.208
"1544","cove_wash","CW022","6/10/2025",3,1.06,1.17,1.05,0.98,1.065,1.134225,0.881659282770174,5.26,4.807,0.324,0.208
"1545","cove_wash","CW022","6/10/2025",4,5.05,1.7,2.98,2.38,3.0275,9.16575625,0.109101744877844,5.26,4.807,0.324,0.208
"1546","cove_wash","CW022","6/10/2025",5,2.22,2.29,2.06,2.2,2.1925,4.80705625,0.208027522041166,5.26,4.807,0.324,0.208
"1547","cove_wash","CW072","6/10/2025",1,0.84,0.63,0.99,0.96,0.855,0.731025,1.36794227283609,7.332,3.294,0.52,0.304
"1548","cove_wash","CW072","6/10/2025",2,1.04,1.16,0.53,2,1.1825,1.39830625,0.715150919192416,7.332,3.294,0.52,0.304
"1549","cove_wash","CW072","6/10/2025",3,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,7.332,3.294,0.52,0.304
"1550","cove_wash","CW072","6/10/2025",4,2.35,2.76,1.72,2.75,2.395,5.736025,0.174336757597814,7.332,3.294,0.52,0.304
"1551","cove_wash","CW072","6/10/2025",5,1.49,1.07,2,2.7,1.815,3.294225,0.303561535717809,7.332,3.294,0.52,0.304
"1552","cove_wash","CW056","6/10/2025",1,5.05,5.05,5.05,2,4.2875,18.38265625,0.0543991024148102,8.329,4.337,0.424,0.231
"1553","cove_wash","CW056","6/10/2025",2,4.93,5.05,1.25,5.05,4.07,16.5649,0.0603686107371611,8.329,4.337,0.424,0.231
"1554","cove_wash","CW056","6/10/2025",3,1.2,0.8,0.6,1.26,0.965,0.931225,1.07385433165991,8.329,4.337,0.424,0.231
"1555","cove_wash","CW056","6/10/2025",4,1.18,1.39,0.86,1.35,1.195,1.428025,0.700267852453563,8.329,4.337,0.424,0.231
"1556","cove_wash","CW056","6/10/2025",5,3.22,2.64,0.9,1.57,2.0825,4.33680625,0.230584430651012,8.329,4.337,0.424,0.231
"1557","turkey_farm","TF129","6/11/2025",1,2.1,1.45,1.1,0.83,1.37,1.8769,0.532793435984869,4.486,1.544,2.282,0.648
"1558","turkey_farm","TF129","6/11/2025",2,3.38,3.54,5.05,5.05,4.255,18.105025,0.0552332846820151,4.486,1.544,2.282,0.648
"1559","turkey_farm","TF129","6/11/2025",3,1.24,1.17,1.14,1.42,1.2425,1.54380625,0.64774967713727,4.486,1.544,2.282,0.648
"1560","turkey_farm","TF129","6/11/2025",4,0.83,1.43,0.72,0.58,0.89,0.7921,1.26246686024492,4.486,1.544,2.282,0.648
"1561","turkey_farm","TF129","6/11/2025",5,0.23,0.38,0.14,0.59,0.335,0.112225,8.91067052795723,4.486,1.544,2.282,0.648
"1562","turkey_farm","TF067","6/11/2025",1,5.05,0.31,0.62,1.06,1.76,3.0976,0.322830578512397,6.176,5.869,0.205,0.17
"1563","turkey_farm","TF067","6/11/2025",2,1.12,5.05,1.71,5.05,3.2325,10.44905625,0.0957024228862774,6.176,5.869,0.205,0.17
"1564","turkey_farm","TF067","6/11/2025",3,1.31,1.56,3.85,4.79,2.8775,8.28000625,0.120772855696818,6.176,5.869,0.205,0.17
"1565","turkey_farm","TF067","6/11/2025",4,1.43,2.74,1.82,3.7,2.4225,5.86850625,0.170401113571277,6.176,5.869,0.205,0.17
"1566","turkey_farm","TF067","6/11/2025",5,1.95,1.53,1.76,1.9,1.785,3.186225,0.313851030608322,6.176,5.869,0.205,0.17
"1567","sun_river","SR086","6/11/2025",1,2.08,3.53,2.94,0.78,2.3325,5.44055625,0.183804735039731,12.525,11.885,0.133,0.084
"1568","sun_river","SR086","6/11/2025",2,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,12.525,11.885,0.133,0.084
"1569","sun_river","SR086","6/11/2025",3,1.72,1.79,1.9,1.96,1.8425,3.39480625,0.294567620758917,12.525,11.885,0.133,0.084
"1570","sun_river","SR086","6/11/2025",4,5.05,2.21,1.48,5.05,3.4475,11.88525625,0.0841378577765204,12.525,11.885,0.133,0.084
"1571","sun_river","SR086","6/11/2025",5,3.57,5.05,3.95,3.63,4.05,16.4025,0.060966316110349,12.525,11.885,0.133,0.084
"1572","sun_river","SR059","6/11/2025",1,3.52,5.05,1.93,2.69,3.2975,10.87350625,0.0919666551899945,10.494,10.874,0.118,0.092
"1573","sun_river","SR059","6/11/2025",2,1.93,5.05,5.05,5.05,4.27,18.2329,0.0548459104146899,10.494,10.874,0.118,0.092
"1574","sun_river","SR059","6/11/2025",3,2.72,5.05,3.35,2.88,3.5,12.25,0.0816326530612245,10.494,10.874,0.118,0.092
"1575","sun_river","SR059","6/11/2025",4,1.96,1.87,3.1,2.75,2.42,5.8564,0.170753363841268,10.494,10.874,0.118,0.092
"1576","sun_river","SR059","6/11/2025",5,4.41,1.12,1.64,2,2.2925,5.25555625,0.190274816295611,10.494,10.874,0.118,0.092
"1577","sun_river","SR135","6/11/2025",1,1.61,0.77,0.72,3.6,1.675,2.805625,0.356426821118289,2.886,1.658,0.559,0.603
"1578","sun_river","SR135","6/11/2025",2,0.54,1.18,1.13,1,0.9625,0.92640625,1.079440040479,2.886,1.658,0.559,0.603
"1579","sun_river","SR135","6/11/2025",3,1.85,0.99,1.19,1.05,1.27,1.6129,0.62000124000248,2.886,1.658,0.559,0.603
"1580","sun_river","SR135","6/11/2025",4,3.82,4.42,1.63,1.03,2.725,7.425625,0.13466879892265,2.886,1.658,0.559,0.603
"1581","sun_river","SR135","6/11/2025",5,1.54,1.12,1.34,1.15,1.2875,1.65765625,0.603261381845603,2.886,1.658,0.559,0.603
"1582","sun_river","SR133","6/11/2025",1,4.85,1.36,2.21,2.81,2.8075,7.88205625,0.12687044703595,2.554,1.113,0.885,0.898
"1583","sun_river","SR133","6/11/2025",2,2.71,1.56,1.12,0.68,1.5175,2.30280625,0.434252773111068,2.554,1.113,0.885,0.898
"1584","sun_river","SR133","6/11/2025",3,0.97,1.02,1.19,1.04,1.055,1.113025,0.898452415713933,2.554,1.113,0.885,0.898
"1585","sun_river","SR133","6/11/2025",4,0.93,1.63,0.52,0.82,0.975,0.950625,1.05193951347797,2.554,1.113,0.885,0.898
"1586","sun_river","SR133","6/11/2025",5,0.43,1.12,0.55,0.79,0.7225,0.52200625,1.91568587540858,2.554,1.113,0.885,0.898
"1587","fort_pearce","NFP103","6/12/2025",1,1.53,1.24,2.81,0.85,1.6075,2.58405625,0.386988479836691,3.764,2.584,0.449,0.387
"1588","fort_pearce","NFP103","6/12/2025",2,0.96,1,0.98,1.88,1.205,1.452025,0.688693376491452,3.764,2.584,0.449,0.387
"1589","fort_pearce","NFP103","6/12/2025",3,0.82,2.53,2.42,2.05,1.955,3.822025,0.26164140736913,3.764,2.584,0.449,0.387
"1590","fort_pearce","NFP103","6/12/2025",4,4.47,2.95,2.22,2.83,3.1175,9.71880625,0.102893295151346,3.764,2.584,0.449,0.387
"1591","fort_pearce","NFP103","6/12/2025",5,1.38,1.27,0.66,1.15,1.115,1.243225,0.804359629190211,3.764,2.584,0.449,0.387
"1592","fort_pearce","FP034","6/12/2025",1,2.16,5.05,2.93,3.85,3.4975,12.23250625,0.081749396204069,6.071,6.138,0.301,0.163
"1593","fort_pearce","FP034","6/12/2025",2,5.05,2.24,2.25,1.47,2.7525,7.57625625,0.131991311671909,6.071,6.138,0.301,0.163
"1594","fort_pearce","FP034","6/12/2025",3,3.3,2.48,1.53,2.6,2.4775,6.13800625,0.162919351866088,6.071,6.138,0.301,0.163
"1595","fort_pearce","FP034","6/12/2025",4,1.04,3.05,2.07,0.97,1.7825,3.17730625,0.314732015524157,6.071,6.138,0.301,0.163
"1596","fort_pearce","FP034","6/12/2025",5,1.9,1.05,0.48,1.01,1.11,1.2321,0.811622433244055,6.071,6.138,0.301,0.163
"1597","white_reef","WR016","6/12/2025",1,0.51,0.58,1.24,1.42,0.9375,0.87890625,1.13777777777778,10.661,7.618,0.471,0.131
"1598","white_reef","WR016","6/12/2025",2,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,10.661,7.618,0.471,0.131
"1599","white_reef","WR016","6/12/2025",3,1.75,0.58,1.02,0.67,1.005,1.010025,0.990074503106359,10.661,7.618,0.471,0.131
"1600","white_reef","WR016","6/12/2025",4,4.49,1.83,1.93,2.79,2.76,7.6176,0.131274942239025,10.661,7.618,0.471,0.131
"1601","white_reef","WR016","6/12/2025",5,5.05,5.05,1.96,5.05,4.2775,18.29700625,0.054653749708371,10.661,7.618,0.471,0.131
"1602","white_reef","WR090","6/12/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,12.272,4.807,0.228,0.208
"1603","white_reef","WR090","6/12/2025",2,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,12.272,4.807,0.228,0.208
"1604","white_reef","WR090","6/12/2025",3,3,1.5,1.96,1.41,1.9675,3.87105625,0.258327426784356,12.272,4.807,0.228,0.208
"1605","white_reef","WR090","6/12/2025",4,1.83,1.54,3.56,1.84,2.1925,4.80705625,0.208027522041166,12.272,4.807,0.228,0.208
"1606","white_reef","WR090","6/12/2025",5,1.24,0.76,0.83,2.35,1.295,1.677025,0.596294032587469,12.272,4.807,0.228,0.208
"1607","paradise_canyon","PC013","6/13/2025",1,3.79,3.34,1.21,1.08,2.355,5.546025,0.180309320639557,3.36,2.624,0.385,0.381
"1608","paradise_canyon","PC013","6/13/2025",2,1.38,1.75,3.34,2.45,2.23,4.9729,0.201089907297553,3.36,2.624,0.385,0.381
"1609","paradise_canyon","PC013","6/13/2025",3,1.3,1.22,1.54,1.97,1.5075,2.27255625,0.440033112491715,3.36,2.624,0.385,0.381
"1610","paradise_canyon","PC013","6/13/2025",4,2.3,1.26,2.01,0.91,1.62,2.6244,0.381039475689681,3.36,2.624,0.385,0.381
"1611","paradise_canyon","PC013","6/13/2025",5,1.21,0.86,0.99,1.65,1.1775,1.38650625,0.721237282558229,3.36,2.624,0.385,0.381
"1612","paradise_canyon","PC059","6/13/2025",1,3.62,2.59,1.66,3.28,2.7875,7.77015625,0.128697540670434,7.688,7.77,0.167,0.129
"1613","paradise_canyon","PC059","6/13/2025",2,1.81,5.05,2.22,1.43,2.6275,6.90375625,0.144848682918085,7.688,7.77,0.167,0.129
"1614","paradise_canyon","PC059","6/13/2025",3,1.27,0.87,2.12,2.33,1.6475,2.71425625,0.368425051982472,7.688,7.77,0.167,0.129
"1615","paradise_canyon","PC059","6/13/2025",4,3.27,3.87,1.53,3.51,3.045,9.272025,0.107851305405238,7.688,7.77,0.167,0.129
"1616","paradise_canyon","PC059","6/13/2025",5,5.05,1.83,3.9,2.95,3.4325,11.78205625,0.0848748281947814,7.688,7.77,0.167,0.129
"1617","paradise_canyon","PC120","6/13/2025",1,5.05,1.83,3.23,1.25,2.84,8.0656,0.123983336639556,3.472,3.062,0.466,0.327
"1618","paradise_canyon","PC120","6/13/2025",2,2.56,1.46,1.33,1.65,1.75,3.0625,0.326530612244898,3.472,3.062,0.466,0.327
"1619","paradise_canyon","PC120","6/13/2025",3,0.43,1,0.89,1.52,0.96,0.9216,1.08506944444444,3.472,3.062,0.466,0.327
"1620","paradise_canyon","PC120","6/13/2025",4,1.42,1.47,1.97,0.87,1.4325,2.05205625,0.487316076252783,3.472,3.062,0.466,0.327
"1621","paradise_canyon","PC120","6/13/2025",5,0.95,3.23,0.84,2.2,1.805,3.258025,0.306934415788706,3.472,3.062,0.466,0.327
"1622","paradise_canyon","PC148","6/13/2025",1,0.92,1.33,1.23,1.87,1.3375,1.78890625,0.559000786094855,2.5,2.31,0.59,0.456
"1623","paradise_canyon","PC148","6/13/2025",2,1.05,0.96,0.44,0.78,0.8075,0.65205625,1.53361002214149,2.5,2.31,0.59,0.456
"1624","paradise_canyon","PC148","6/13/2025",3,2.97,0.79,0.59,0.88,1.3075,1.70955625,0.584947117124692,2.5,2.31,0.59,0.456
"1625","paradise_canyon","PC148","6/13/2025",4,2.12,1.87,2.14,2.4,2.1325,4.54755625,0.219898324512204,2.5,2.31,0.59,0.456
"1626","paradise_canyon","PC148","6/13/2025",5,2.62,1.62,0.85,1.64,1.6825,2.83080625,0.353256249875808,2.5,2.31,0.59,0.456
"1627","paradise_canyon","PC148","6/13/2025",6,1.18,0.73,2.88,2.66,1.8625,3.46890625,0.288275302914283,2.5,2.31,0.59,0.456
"1628","sun_river","SR070","6/14/2025",1,1.31,1.78,0.94,0.98,1.2525,1.56875625,0.637447659571078,4.939,3.303,0.319,0.303
"1629","sun_river","SR070","6/14/2025",2,3.28,1.31,1.28,1.4,1.8175,3.30330625,0.302727002681026,4.939,3.303,0.319,0.303
"1630","sun_river","SR070","6/14/2025",3,1.72,2.84,1.75,1.59,1.975,3.900625,0.256369171607114,4.939,3.303,0.319,0.303
"1631","sun_river","SR070","6/14/2025",4,3.74,1.2,0.87,1.28,1.7725,3.14175625,0.318293311264997,4.939,3.303,0.319,0.303
"1632","sun_river","SR070","6/14/2025",5,5.05,1.28,3.93,4.04,3.575,12.780625,0.0782434348867915,4.939,3.303,0.319,0.303
"1633","sun_river","SR113","6/14/2025",1,0.53,2.16,1.42,2.14,1.5625,2.44140625,0.4096,4.244,4,0.263,0.25
"1634","sun_river","SR113","6/14/2025",2,3.32,1.08,3.1,1.8,2.325,5.405625,0.18499248468031,4.244,4,0.263,0.25
"1635","sun_river","SR113","6/14/2025",3,5.05,1.51,1.34,2,2.475,6.125625,0.163248648097133,4.244,4,0.263,0.25
"1636","sun_river","SR113","6/14/2025",4,0.84,3.06,2.54,1.56,2,4,0.25,4.244,4,0.263,0.25
"1637","sun_river","SR113","6/14/2025",5,0.52,1.13,5.05,0.51,1.8025,3.24900625,0.307786419308981,4.244,4,0.263,0.25
"1638","sun_river","SR030","6/14/2025",1,1.03,1.9,2.98,3.35,2.315,5.359225,0.186594143742799,8.583,7.467,0.134,0.134
"1639","sun_river","SR030","6/14/2025",2,1.66,5.05,3.46,5.05,3.805,14.478025,0.0690701943117242,8.583,7.467,0.134,0.134
"1640","sun_river","SR030","6/14/2025",3,3.45,5.05,2.11,2.16,3.1925,10.19205625,0.0981156280412012,8.583,7.467,0.134,0.134
"1641","sun_river","SR030","6/14/2025",4,5.05,1.74,2.32,1.82,2.7325,7.46655625,0.133930551986399,8.583,7.467,0.134,0.134
"1642","sun_river","SR030","6/14/2025",5,2.15,5.05,1.05,1.06,2.3275,5.41725625,0.184595292127818,8.583,7.467,0.134,0.134
"1643","sun_river","SR117","6/14/2025",1,0.49,1.58,2.45,0.81,1.3325,1.77555625,0.563203784729433,2.924,2.356,0.403,0.424
"1644","sun_river","SR117","6/14/2025",2,2.78,0.69,1.06,2,1.6325,2.66505625,0.375226601689927,2.924,2.356,0.403,0.424
"1645","sun_river","SR117","6/14/2025",3,1.34,1.13,1.58,2.09,1.535,2.356225,0.424407686023194,2.924,2.356,0.403,0.424
"1646","sun_river","SR117","6/14/2025",4,0.96,1.79,1.9,1.13,1.445,2.088025,0.478921468852145,2.924,2.356,0.403,0.424
"1647","sun_river","SR117","6/14/2025",5,1.07,2.84,2.38,3.29,2.395,5.736025,0.174336757597814,2.924,2.356,0.403,0.424
"1648","cove_wash","CW054","6/16/2025",1,1.19,2.73,0.97,1.13,1.505,2.265025,0.44149623072593,5.714,2.265,0.473,0.441
"1649","cove_wash","CW054","6/16/2025",2,5.05,5.05,3.2,1.03,3.5825,12.83430625,0.0779161709656102,5.714,2.265,0.473,0.441
"1650","cove_wash","CW054","6/16/2025",3,1.13,0.9,1.24,1.78,1.2625,1.59390625,0.627389471620429,5.714,2.265,0.473,0.441
"1651","cove_wash","CW054","6/16/2025",4,0.8,1.14,0.74,1.09,0.9425,0.88830625,1.12573788600497,5.714,2.265,0.473,0.441
"1652","cove_wash","CW054","6/16/2025",5,3.52,1.95,2.74,5.05,3.315,10.989225,0.0909982278095134,5.714,2.265,0.473,0.441
"1653","cove_wash","CW082","6/16/2025",1,1.55,1.4,1.13,1.25,1.3325,1.77555625,0.563203784729433,2.164,1.884,0.534,0.531
"1654","cove_wash","CW082","6/16/2025",2,0.48,1.02,1.03,1.81,1.085,1.177225,0.849455286797341,2.164,1.884,0.534,0.531
"1655","cove_wash","CW082","6/16/2025",3,2.99,0.79,1.03,3.04,1.9625,3.85140625,0.259645421720962,2.164,1.884,0.534,0.531
